movie_id,title,release_date,release_year,release_month,studio,genre,ip_type,franchise,production_budget,worldwide_gross,runtime,audience_score,vote_count,popularity,has_financial_data,estimated_break_even,profitability_ratio,hit_status,budget_tier,release_era
609681,The Marvels,11/8/2023,2023,11,"Marvel Studios, Kevin Feige Productions","Science Fiction, Adventure, Action",Sequel,Marvel Cinematic Universe,274800000,206136825,105,5.94,3409,6.63,TRUE,687000000,0.300053603,Miss,Mega Budget,Post-COVID
872585,Oppenheimer,7/19/2023,2023,7,"Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment","Drama, History",Adaptation,None,100000000,952000000,181,8.03,11854,21.45,TRUE,250000000,3.808,Major Hit,Standard Blockbuster,Post-COVID
615656,Meg 2: The Trench,8/2/2023,2023,8,"Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, Onaroll Productions, DF Pictures","Action, Science Fiction, Horror",Sequel,The Meg,129000000,398500317,116,6.38,3992,14.09,TRUE,322500000,1.235659898,Hit,Standard Blockbuster,Post-COVID
616747,Haunted Mansion,7/26/2023,2023,7,"Walt Disney Pictures, Rideback","Comedy, Drama, Fantasy",Remake,Haunted Mansion,157800000,117449790,123,6.43,1238,3.66,TRUE,394500000,0.297718099,Miss,High Budget,Post-COVID
753342,Napoleon,11/22/2023,2023,11,"Apple Studios, Scott Free Productions","History, War, Romance",Adaptation,None,165000000,222435664,158,6.31,3106,6.49,TRUE,412500000,0.539237973,Miss,High Budget,Post-COVID
493529,Dungeons & Dragons: Honor Among Thieves,3/23/2023,2023,3,"Entertainment One, Paramount Pictures","Adventure, Fantasy, Comedy",Adaptation,Dungeons & Dragons,151000000,208200000,134,7.35,4664,10.53,TRUE,377500000,0.551523179,Miss,High Budget,Post-COVID
1022796,Wish,11/13/2023,2023,11,Walt Disney Animation Studios,"Animation, Family, Fantasy, Adventure",Original,None,175000000,254997360,95,6.22,1783,6.79,TRUE,437500000,0.582851109,Miss,High Budget,Post-COVID
502356,The Super Mario Bros. Movie,4/5/2023,2023,4,"Universal Pictures, Illumination, Nintendo","Family, Comedy, Adventure, Fantasy, Animation",Adaptation,Super Mario,100000000,1360879735,93,7.6,10799,26.42,TRUE,250000000,5.44351894,Major Hit,Standard Blockbuster,Post-COVID
640146,Ant-Man and the Wasp: Quantumania,2/15/2023,2023,2,"Marvel Studios, Kevin Feige Productions","Action, Adventure, Science Fiction",Sequel,Marvel Cinematic Universe,326600000,476071180,125,6.23,5856,7.83,TRUE,816500000,0.583063295,Miss,Mega Budget,Post-COVID
385687,Fast X,5/17/2023,2023,5,"Universal Pictures, Original Film, One Race, Perfect Storm Entertainment","Action, Crime, Thriller",Sequel,Fast & Furious,340000000,704709660,142,7,6339,15.77,TRUE,850000000,0.829070188,Miss,Mega Budget,Post-COVID
786892,Furiosa: A Mad Max Saga,5/22/2024,2024,5,"Warner Bros. Pictures, Kennedy Miller Mitchell, Domain Entertainment","Action, Science Fiction, Adventure",Prequel,Mad Max,168000000,174287546,149,7.46,4903,12.36,TRUE,420000000,0.414970348,Miss,High Budget,Post-COVID
402431,Wicked,10/16/2024,2024,10,"Universal Pictures, Marc Platt Productions","Drama, Romance, Fantasy",Adaptation,Wicked,150000000,758827029,162,6.91,3055,15.8,TRUE,375000000,2.023538744,Major Hit,High Budget,Post-COVID
533535,Deadpool & Wolverine,7/24/2024,2024,7,"Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment","Action, Comedy, Science Fiction",Sequel,Marvel Cinematic Universe,200000000,1338073645,128,7.57,8761,36.2,TRUE,500000000,2.67614729,Major Hit,High Budget,Post-COVID
799766,Better Man,12/6/2024,2024,12,"RocketScience, Facing East Entertainment, Sina Studios, Lost Bandits, Footloose Productions, VicScreen, RPW Productions, Azure Centrum, Partizan Films, Mid March Media","Music, Drama",Adaptation,None,110000000,22549151,135,7.63,858,4.34,TRUE,275000000,0.081996913,Miss,Standard Blockbuster,Post-COVID
539972,Kraven the Hunter,12/11/2024,2024,12,"Columbia Pictures, Matt Tolmach Productions, Arad Productions, TSG Entertainment II","Action, Adventure, Thriller",Adaptation,Sony's Spider-Man Universe,130000000,62076533,127,6.44,2357,13.54,TRUE,325000000,0.191004717,Miss,Standard Blockbuster,Post-COVID
939243,Sonic the Hedgehog 3,12/19/2024,2024,12,"Paramount Pictures, Original Film, Marza Animation Planet, SEGA, Blur Studio, SEGA of America","Action, Science Fiction, Comedy, Family",Sequel,Sonic the Hedgehog,122000000,492162604,110,7.62,3305,23.94,TRUE,305000000,1.613647882,Major Hit,Standard Blockbuster,Post-COVID
558449,Gladiator II,11/13/2024,2024,11,"Paramount Pictures, Scott Free Productions, Lucy Fisher/Douglas Wick Productions","Action, Adventure, Drama",Sequel,Gladiator,310000000,462180717,148,6.61,4473,10.82,TRUE,775000000,0.596362215,Miss,Mega Budget,Post-COVID
823464,Godzilla x Kong: The New Empire,3/27/2024,2024,3,Legendary Pictures,"Action, Adventure, Science Fiction",Sequel,MonsterVerse,150000000,571750016,115,7,4691,15.86,TRUE,375000000,1.524666709,Hit,High Budget,Post-COVID
693134,Dune: Part Two,2/27/2024,2024,2,Legendary Pictures,"Science Fiction, Adventure",Sequel,Dune,190000000,714844358,167,8.13,8033,19.92,TRUE,475000000,1.504935491,Hit,High Budget,Post-COVID
956842,Fly Me to the Moon,7/10/2024,2024,7,"These Pictures, Berlanti Productions, Apple Studios","Romance, Comedy",Original,None,100000000,42260534,132,6.81,1161,2.88,TRUE,250000000,0.169042136,Miss,Standard Blockbuster,Post-COVID
573435,Bad Boys: Ride or Die,6/5/2024,2024,6,"Westbrook, Columbia Pictures, Don Simpson/Jerry Bruckheimer Films, 2.0 Entertainment","Action, Comedy, Crime",Sequel,Bad Boys,100000000,404547819,116,7.32,3341,10.66,TRUE,250000000,1.618191276,Major Hit,Standard Blockbuster,Post-COVID
1229349,Yolo,2/10/2024,2024,2,"Alibaba Pictures Group, Beijing Big Bowl Entertainment Culture Media, New Classics Media, Tencent Penguin Pictures, China Film Group Corporation","Drama, Comedy, Action",Original,None,100000000,433606094,129,6.78,115,2.53,TRUE,250000000,1.734424376,Major Hit,Standard Blockbuster,Post-COVID
967847,Ghostbusters: Frozen Empire,3/20/2024,2024,3,"Ghost Corps, Columbia Pictures","Fantasy, Adventure, Comedy",Sequel,Ghostbusters,100000000,201967521,115,6.46,2175,5.37,TRUE,250000000,0.807870084,Miss,Standard Blockbuster,Post-COVID
845781,Red One,10/31/2024,2024,10,"Seven Bucks Productions, The Detective Agency, Chris Morgan Productions, Amazon MGM Studios","Action, Comedy, Fantasy",Original,None,250000000,185700759,124,6.99,3048,8.39,TRUE,625000000,0.297121214,Miss,Mega Budget,Post-COVID
848538,Argylle,1/31/2024,2024,1,"Marv, Apple Studios, Cloudy Productions","Action, Adventure, Comedy",Adaptation,None,200000000,96221061,139,5.98,1749,5.05,TRUE,500000000,0.192442122,Miss,High Budget,Post-COVID
1241982,Moana 2,11/21/2024,2024,11,"Walt Disney Animation Studios, Walt Disney Animation Studios","Adventure, Animation, Comedy, Family, Fantasy",Sequel,Moana,150000000,1059242164,100,7.01,3095,24.63,TRUE,375000000,2.824645771,Major Hit,High Budget,Post-COVID
718821,Twisters,7/10/2024,2024,7,"Universal Pictures, Warner Bros. Pictures, Amblin Entertainment, Domain Entertainment","Action, Thriller",Sequel,Twister,155000000,372262265,123,6.77,3001,6.89,TRUE,387500000,0.960676813,Miss,High Budget,Post-COVID
592831,Megalopolis,9/25/2024,2024,9,"American Zoetrope, Caesar Film","Science Fiction, Drama, Fantasy",Original,None,120000000,14387154,138,5.19,1001,3.48,TRUE,300000000,0.04795718,Miss,Standard Blockbuster,Post-COVID
746036,The Fall Guy,4/24/2024,2024,4,"87North Productions, Entertainment 360, Universal Pictures, Australian Government","Action, Comedy, Romance",Adaptation,The Fall Guy,125000000,181073291,127,7,3784,8.37,TRUE,312500000,0.579434531,Miss,Standard Blockbuster,Post-COVID
365177,Borderlands,8/7/2024,2024,8,"Lionsgate, Arad Productions, Picturestart, Gearbox Studios, 2K, Hercules Film Fund","Action, Science Fiction, Comedy",Adaptation,Borderlands,115000000,33017367,101,5.59,1499,6.09,TRUE,287500000,0.114843016,Miss,Standard Blockbuster,Post-COVID
889737,Joker: Folie à Deux,10/1/2024,2024,10,"Warner Bros. Pictures, Joint Effort, Domain Entertainment","Drama, Crime, Thriller",Sequel,Joker,190000000,207500287,138,5.4,2936,7.51,TRUE,475000000,0.436842709,Miss,High Budget,Post-COVID
1022789,Inside Out 2,6/11/2024,2024,6,Pixar,"Animation, Adventure, Comedy, Family",Sequel,Inside Out,200000000,1698863816,97,7.55,6712,27.61,TRUE,500000000,3.397727632,Major Hit,High Budget,Post-COVID
762509,Mufasa: The Lion King,12/18/2024,2024,12,Walt Disney Pictures,"Adventure, Family, Animation",Prequel,The Lion King,200000000,722631756,118,7.31,2673,16.16,TRUE,500000000,1.445263512,Hit,High Budget,Post-COVID
639720,IF,5/8/2024,2024,5,"Paramount Pictures, Sunday Night Productions, Maximum Effort","Comedy, Fantasy, Family",Original,None,110000000,190309707,104,6.96,1616,6.64,TRUE,275000000,0.692035298,Miss,Standard Blockbuster,Post-COVID
519182,Despicable Me 4,6/20/2024,2024,6,"Universal Pictures, Illumination","Action, Animation, Comedy, Family, Science Fiction",Sequel,Despicable Me,100000000,972021410,94,6.99,3217,25.52,TRUE,250000000,3.88808564,Major Hit,Standard Blockbuster,Post-COVID
912649,Venom: The Last Dance,10/22/2024,2024,10,"Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Hutch Parker Entertainment, Arad Productions","Science Fiction, Action, Adventure",Sequel,Sony's Spider-Man Universe,120000000,478937618,109,6.67,4256,19,TRUE,300000000,1.596458727,Hit,Standard Blockbuster,Post-COVID
653346,Kingdom of the Planet of the Apes,5/8/2024,2024,5,"20th Century Studios, Oddball Entertainment, Jason T. Reed Productions","Science Fiction, Adventure, Action",Sequel,Planet of the Apes,160000000,397378150,145,7.05,4268,11.28,TRUE,400000000,0.993445375,Miss,High Budget,Post-COVID
1709464,The Wizard of Oz at Sphere,8/28/2025,2025,8,,"Adventure, Family, Fantasy",Adaptation,None,100000000,300000000,75,0,0,0.37,TRUE,250000000,1.2,Hit,Standard Blockbuster,Post-COVID
1054867,One Battle After Another,9/23/2025,2025,9,"Warner Bros. Pictures, Ghoulardi Film Company, Domain Entertainment","Thriller, Crime, Comedy",Original,None,175000000,209377100,162,7.35,3785,15.96,TRUE,437500000,0.478576229,Miss,High Budget,Post-COVID
533533,TRON: Ares,10/8/2025,2025,10,"Walt Disney Pictures, Sean Bailey Productions","Science Fiction, Adventure, Action",Sequel,TRON,220000000,142249983,119,6.5,1433,17.28,TRUE,550000000,0.258636333,Miss,High Budget,Post-COVID
798645,The Running Man,11/11/2025,2025,11,"Paramount Pictures, Complete Fiction, Genre Films, Domain Entertainment","Action, Thriller, Science Fiction",Adaptation,The Running Man,110000000,69000000,133,6.79,1635,18.52,TRUE,275000000,0.250909091,Miss,Standard Blockbuster,Post-COVID
1061474,Superman,7/9/2025,2025,7,"Troll Court Entertainment, The Safran Company, DC Studios, Domain Entertainment","Science Fiction, Adventure, Action",Adaptation,DC Universe,225000000,618723803,130,7.34,4866,27.99,TRUE,562500000,1.099953428,Break Even,High Budget,Post-COVID
803796,KPop Demon Hunters,6/20/2025,2025,6,Sony Pictures Animation,"Fantasy, Music, Comedy, Animation",Original,None,100000000,24619953,96,8.02,2882,38.27,TRUE,250000000,0.098479812,Miss,Standard Blockbuster,Post-COVID
552524,Lilo & Stitch,5/17/2025,2025,5,"Walt Disney Pictures, Rideback","Family, Science Fiction, Comedy",Remake,Lilo & Stitch,100000000,1038027526,108,7.21,2176,15.67,TRUE,250000000,4.152110104,Major Hit,Standard Blockbuster,Post-COVID
950387,A Minecraft Movie,3/31/2025,2025,3,"Warner Bros. Pictures, Legendary Pictures, Mojang Studios, Vertigo Entertainment, On the Roam, Domain Entertainment","Family, Fantasy, Comedy, Adventure",Adaptation,Minecraft,150000000,960387780,101,6.26,3030,22.13,TRUE,375000000,2.56103408,Major Hit,High Budget,Post-COVID
1084242,Zootopia 2,11/26/2025,2025,11,"Walt Disney Animation Studios, Walt Disney Animation Studios","Animation, Adventure, Comedy, Mystery, Family",Sequel,Zootopia,150000000,1868208796,108,7.67,2947,73.41,TRUE,375000000,4.981890123,Major Hit,High Budget,Post-COVID
822119,Captain America: Brave New World,2/12/2025,2025,2,"Marvel Studios, Kevin Feige Productions","Action, Thriller, Science Fiction",Sequel,Marvel Cinematic Universe,180000000,415101577,119,5.97,3114,15.1,TRUE,450000000,0.922447949,Miss,High Budget,Post-COVID
1087192,How to Train Your Dragon,6/6/2025,2025,6,"DreamWorks Animation, Marc Platt Productions","Fantasy, Family, Action, Adventure",Remake,How to Train Your Dragon,150000000,636351148,125,7.93,2867,21.49,TRUE,375000000,1.696936395,Major Hit,High Budget,Post-COVID
696506,Mickey 17,2/28/2025,2025,2,"Plan B Entertainment, Offscreen, Kate Street Picture Company, Domain Entertainment, Warner Bros. Pictures","Science Fiction, Comedy, Adventure",Adaptation,Mickey7,118000000,133542263,137,6.84,3603,10.69,TRUE,295000000,0.452685637,Miss,Standard Blockbuster,Post-COVID
967941,Wicked: For Good,11/19/2025,2025,11,"Universal Pictures, Marc Platt Productions","Fantasy, Adventure, Romance",Sequel,Wicked,150000000,539042601,137,6.63,1023,8.34,TRUE,375000000,1.437446936,Hit,High Budget,Post-COVID
575265,Mission: Impossible - The Final Reckoning,5/17/2025,2025,5,"Paramount Pictures, Skydance Media, TC Productions","Action, Thriller, Adventure",Sequel,Mission: Impossible,400000000,598767057,170,7.2,2860,24.56,TRUE,1000000000,0.598767057,Miss,Mega Budget,Post-COVID
1233413,Sinners,4/16/2025,2025,4,"Warner Bros. Pictures, Proximity Media, Domain Entertainment","Horror, Action, Thriller",Adaptation,None,100000000,370000000,138,7.5,4633,28.81,TRUE,250000000,1.48,Hit,Standard Blockbuster,Post-COVID
447273,Snow White,3/19/2025,2025,3,"Walt Disney Pictures, Marc Platt Productions","Family, Fantasy",Remake,Snow White,271600000,205679463,109,4.32,1646,16.52,TRUE,679000000,0.302915262,Miss,Mega Budget,Post-COVID
1234821,Jurassic World Rebirth,6/23/2025,2025,6,"Universal Pictures, Amblin Entertainment","Science Fiction, Adventure, Action",Sequel,Jurassic Park,180000000,869146189,134,6.27,3416,34.22,TRUE,450000000,1.931435976,Major Hit,High Budget,Post-COVID
1242898,Predator: Badlands,11/5/2025,2025,11,"20th Century Studios, Lawrence Gordon Productions, Davis Entertainment, Toberoff Productions, TSG Entertainment","Action, Science Fiction, Adventure",Sequel,Predator,105000000,184500000,107,7.79,3093,56.03,TRUE,262500000,0.702857143,Miss,Standard Blockbuster,Post-COVID
986056,Thunderbolts*,4/30/2025,2025,4,"Marvel Studios, Kevin Feige Productions","Action, Science Fiction, Adventure",Adaptation,Marvel Cinematic Universe,180000000,382436917,127,7.29,3573,13.88,TRUE,450000000,0.849859816,Miss,High Budget,Post-COVID
83533,Avatar: Fire and Ash,12/17/2025,2025,12,"20th Century Studios, Lightstorm Entertainment, TSG Entertainment","Science Fiction, Adventure, Fantasy",Sequel,Avatar,350000000,1490477656,198,7.6,3460,113.87,TRUE,875000000,1.703403035,Major Hit,Mega Budget,Post-COVID
617126,The Fantastic 4: First Steps,7/23/2025,2025,7,"Marvel Studios, Kevin Feige Productions","Science Fiction, Adventure, Action",Adaptation,Marvel Cinematic Universe,229600000,521858728,115,6.96,3399,18.94,TRUE,574000000,0.909161547,Miss,High Budget,Post-COVID
1022787,Elio,6/18/2025,2025,6,Pixar,"Adventure, Animation, Comedy, Family, Science Fiction",Original,None,150000000,154291182,98,6.91,1002,12.09,TRUE,375000000,0.411443152,Miss,High Budget,Post-COVID
1155281,Creation of the Gods II: Demon Force,1/29/2025,2025,1,"上海摩天之眼文化传媒有限公司, Beijing Culture 北京京西文化, Century Changshengtian Film, Alibaba Pictures Group, Huaxia Film Distribution, 东阳浦天影视文化有限公司","Action, Fantasy, War",Sequel,Creation of the Gods,120000000,172619925,145,6.5,134,5.36,TRUE,300000000,0.57539975,Miss,Standard Blockbuster,Post-COVID
911430,F1,6/25/2025,2025,6,"Plan B Entertainment, Jerry Bruckheimer Films, Dawn Apollo Films, Apple Studios, Monolith Pictures","Action, Drama",Adaptation,None,300000000,634142436,156,7.8,4070,34.09,TRUE,750000000,0.845523248,Miss,Mega Budget,Post-COVID
